Molecule ChEMBL ID,Smiles,Standard Type,Standard Value,Standard Units
CHEMBL4073678,O=C(CSc1nnc(Nc2ccccc2)s1)N/N=C/c1ccc(-c2ccccc2[N+](=O)[O-])o1,IC50,0.34,nM
CHEMBL116,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,IC50,,
CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,IC50,,
CHEMBL2220442,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,IC50,,
CHEMBL221886,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,IC50,,
CHEMBL1306,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,IC50,,
CHEMBL932,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,IC50,,
CHEMBL748,C[n+]1ccccc1/C=N/O.[Cl-],IC50,,
CHEMBL1626,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,IC50,,
CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,IC50,,
CHEMBL585,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,IC50,,
CHEMBL1243,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,IC50,,
CHEMBL159,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,IC50,,
CHEMBL726,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,IC50,,
CHEMBL90555,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,IC50,,
CHEMBL841,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,IC50,,
CHEMBL262726,COc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,IC50,45,nM
CHEMBL82643,NS(=O)(=O)c1nc2ccc(OC(=O)c3ccccc3)cc2s1,IC50,8,nM
CHEMBL444683,CC(=O)C(/N=N/c1cccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)c1)C(=O)c1ccccc1,IC50,590,nM
CHEMBL888,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,IC50,,
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,IC50,,
CHEMBL1451,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,IC50,,
CHEMBL452861,CC(C)NC[C@H](O)COc1cccc2ccccc12,IC50,,
CHEMBL1219,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,IC50,,
CHEMBL1660,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,IC50,,
CHEMBL69113,CCCCCCCCS(=O)(=O)C(C)S(N)(=O)=O,IC50,2500,nM
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,21,nM
CHEMBL425287,CCc1cc2c(cc1OS(N)(=O)=O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(N)(=O)=O)CC[C@@H]12,IC50,290,nM
CHEMBL354238,NS(=O)(=O)c1cc2cc(O)ccc2[nH]1,IC50,22,nM
CHEMBL105637,NS(=O)(=O)c1ccc(CCCCCO)cc1,IC50,8,nM
CHEMBL1096823,CCNC(=O)c1cc(S(N)(=O)=O)ccc1SC1CCCC1,IC50,16.5,nM
CHEMBL556256,O=[N+]([O-])O[C@H]1CCCCCC[C@@H]1O,IC50,181000,nM
CHEMBL20,CC(=O)Nc1nnc(S(N)(=O)=O)s1,IC50,48.9,nM
CHEMBL179166,,IC50,,
CHEMBL177623,NS(=O)(=O)NCC1Oc2ccccc2O1,IC50,71000,nM
CHEMBL3092995,,,,
CHEMBL418971,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,IC50,,
CHEMBL83232,NS(=O)(=O)c1cc2ccc(OS(=O)(=O)[O-])cc2s1.[Na+],IC50,6.8,nM
CHEMBL541080,CN(C)Cc1cc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)ccc1O.Cl,IC50,9,nM
CHEMBL553832,COCCOCCNC(C)c1cc2cc(S(N)(=O)=O)sc2s1.Cl,IC50,0.7,nM
CHEMBL3785269,COc1cccc2c1CCC(NS(=O)(=O)N(C)C)C2,IC50,70.44,nM
CHEMBL640,CCN(CC)CCNC(=O)c1ccc(N)cc1,IC50,,
CHEMBL635,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,IC50,,
CHEMBL1231,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,IC50,,
CHEMBL3215298,CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(C=C[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,IC50,,
CHEMBL51975,NS(=O)(=O)c1cc2cc(C(=O)NCC(O)CO)sc2s1,IC50,3.2,nM
CHEMBL544030,COCCNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,IC50,5,nM
CHEMBL1231530,O=C(O)CCNC(=O)c1ccccc1,IC50,,
CHEMBL331329,O=C(CN1CN=C(Cl)C1Cl)NO,IC50,10000000000,nM
CHEMBL120046,COCCOCCN(CCOC)c1cc2cc(S(N)(=O)=O)sc2s1,IC50,2.8,nM
CHEMBL762,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,IC50,,
CHEMBL540329,CNCc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1.Cl,IC50,4.5,nM
CHEMBL123923,Cc1ccc(S(=O)(=O)c2coc(S(N)(=O)=O)c2)cc1,IC50,4.2,nM
CHEMBL1094529,O=[N+]([O-])O[C@H]1C[C@H](O)[C@@H](O[N+](=O)[O-])C[C@@H]1O,IC50,113000,nM
CHEMBL265674,Nc1nnc(S(N)(=O)=O)s1,IC50,2900,nM
CHEMBL564,CN(C)CCCN1c2ccccc2Sc2ccccc21,IC50,,
CHEMBL155152,NS(=O)(=O)c1cc2c(s1)C(O)CC[S+]2[O-],IC50,250,nM
CHEMBL162280,COc1ccc2oc(S(N)(=O)=O)cc2c1,IC50,5.1,nM
CHEMBL1490,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,IC50,,
CHEMBL1276308,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,IC50,,
CHEMBL282468,C[N+](C)(C)CCO.[Cl-],IC50,,
CHEMBL545245,CNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,IC50,13.9,nM
CHEMBL316997,,,,
CHEMBL427526,CC(C)Cc1ccc([C@@H](C)C(=O)O)cc1,IC50,,
CHEMBL549757,C#CCNc1nc(Nc2ccc(S(N)(=O)=O)cc2)ncc1Br,IC50,331,nM
CHEMBL218382,,,,
CHEMBL105380,NS(=O)(=O)c1ccc(SCCCO)c(C(=O)O)c1,IC50,10000,nM
CHEMBL82813,NS(=O)(=O)c1cc2cc(O)ccc2s1,IC50,6.2,nM
CHEMBL53964,C[S+]([O-])CCNC(=O)c1cc2cc(S(N)(=O)=O)sc2s1,IC50,4.6,nM
CHEMBL552892,CNCc1cc2sc(S(N)(=O)=O)cc2s1.Cl,IC50,3.2,nM
CHEMBL554012,CC(C)NCc1cccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)c1.Cl,IC50,22,nM
CHEMBL1481,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,IC50,,
CHEMBL306043,,IC50,,
CHEMBL539259,CC(C)(C)NCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,IC50,10,nM
CHEMBL86176,CC(=O)c1ccc2cc(S(N)(=O)=O)sc2c1,IC50,6,nM
CHEMBL50929,NCc1cc2cc(S(N)(=O)=O)sc2s1,IC50,14,nM
CHEMBL417975,CC(C)CN[C@H]1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21,IC50,4,nM
CHEMBL82806,NS(=O)(=O)c1cc2ccc(OCC(=O)O)cc2s1,IC50,14,nM
CHEMBL543798,COCCOCCCNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,IC50,6.5,nM
CHEMBL333588,Cc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,IC50,3.2,nM
CHEMBL87285,C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,,
CHEMBL553951,Cl.NS(=O)(=O)c1cc2cc(CNCC3CC3)sc2s1,IC50,3.3,nM
CHEMBL557231,Cl.NS(=O)(=O)c1cc(S(=O)(=O)c2ccccc2CNCc2ccccn2)cs1,IC50,15,nM
CHEMBL1568,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,IC50,,
CHEMBL1788205,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CC[C@H]2O,IC50,4.2,nM
CHEMBL1204135,CC(C)CN[C@H]1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,IC50,1.2,nM
CHEMBL85728,,,,
CHEMBL1909050,Cc1ccccc1C(=O)N1CCC(Cc2ccccc2)CC1,IC50,,
CHEMBL574,Cc1ccc(S(N)(=O)=O)cc1,IC50,580,nM
CHEMBL414,NS(=O)(=O)c1ccc(C(=O)O)cc1,IC50,880,nM
CHEMBL555312,CC(C)CNCc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1O.Cl,IC50,14,nM
CHEMBL541087,CCCCNCc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1.Cl,IC50,12,nM
CHEMBL545057,CCN(CC)Cc1cc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)ccc1O.Cl,IC50,9,nM
CHEMBL253376,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,IC50,,
CHEMBL108,NC(=O)N1c2ccccc2C=Cc2ccccc21,IC50,,
CHEMBL7568,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,IC50,,
CHEMBL56367,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,IC50,,
CHEMBL3093012,NS(=O)(=O)NCC1COc2ccccc2OC1,IC50,17000,nM
CHEMBL82230,CCCC(=O)Oc1ccc2sc(S(N)(=O)=O)nc2c1,IC50,4,nM
CHEMBL514,O=NN(CCCl)C(=O)NC1CCCCC1,IC50,,
CHEMBL1024,O=P1(NCCCl)OCCCN1CCCl,IC50,,
CHEMBL6273,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,IC50,,
CHEMBL219916,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,IC50,,
CHEMBL291338,,,,
CHEMBL803,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,IC50,,
CHEMBL404520,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,IC50,,
CHEMBL3350037,C[C@@H](O)[C@H](CO)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](N)Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1,IC50,,
CHEMBL1201193,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,IC50,,
CHEMBL167368,Cc1c(CCC2CCCCC2)c(=O)oc2cc(OS(N)(=O)=O)ccc12,IC50,15,nM
CHEMBL945,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,IC50,,
CHEMBL417975,CC(C)CN[C@H]1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21,IC50,4,nM
CHEMBL75880,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,IC50,,
CHEMBL44335,CCCCCCC(O)c1csc(S(N)(=O)=O)c1,IC50,13,nM
CHEMBL499,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,IC50,,
CHEMBL534,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,IC50,,
CHEMBL1069,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,IC50,,
CHEMBL553025,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,IC50,,
CHEMBL114,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,IC50,,
CHEMBL1405,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,IC50,,
CHEMBL1419,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,IC50,,
CHEMBL728,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,IC50,,
CHEMBL128,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,IC50,,
CHEMBL338790,,,,
CHEMBL19299,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,IC50,,
CHEMBL1630579,CCN(CC)CCOCCC1=CCC2CC1C2(C)C,IC50,,
CHEMBL513,O=NN(CCCl)C(=O)NCCCl,IC50,,
CHEMBL871,CC(O)(P(=O)(O)O)P(=O)(O)O,IC50,,
CHEMBL1162,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,IC50,,
CHEMBL193,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],IC50,,
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,
CHEMBL504,C[S+](C)[O-],IC50,,
CHEMBL566534,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,IC50,,
CHEMBL1586,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,,
CHEMBL16068,Brc1ccccc1,IC50,,
CHEMBL44814,ClC(Cl)(Cl)Cl,IC50,,
CHEMBL163,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,IC50,,
CHEMBL1650,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,IC50,,
CHEMBL459,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,IC50,,
CHEMBL1386,,IC50,,
CHEMBL1456,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,IC50,,
CHEMBL2079587,C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,IC50,,
CHEMBL245416,N[C@@H](Cn1ccc(=O)c(O)c1)C(=O)O,IC50,,
CHEMBL6437,CN1CCN2c3ccccc3Cc3ccccc3C2C1,IC50,,
CHEMBL923,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,IC50,,
CHEMBL83589,COCc1ccc2sc(S(N)(=O)=O)cc2c1,IC50,9,nM
CHEMBL4081323,O=C(CSC(=S)NN1CCOCC1)NCc1ccc2c(c1)OCO2,IC50,0.287,nM
CHEMBL870,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,IC50,,
CHEMBL918,NC(=O)NC(=O)Cc1ccccc1,IC50,,
CHEMBL267744,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,IC50,,
CHEMBL3290059,N#Cc1ccc2ccccc2c(=O)c1,IC50,3740,nM
CHEMBL3291010,O=P(O)(O)C(NS(=O)(=O)c1ccc(-c2cccs2)cc1)P(=O)(O)O,IC50,504,nM
CHEMBL832,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,IC50,,
CHEMBL386630,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,IC50,,
CHEMBL1065,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,IC50,,
CHEMBL49080,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,IC50,,
CHEMBL1201469,,IC50,,
CHEMBL437,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,IC50,,
CHEMBL426123,O=C1CC[C@H](N2C(=O)c3ccccc3C2=O)C(=O)N1,IC50,,
CHEMBL1501,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,IC50,,
CHEMBL44884,CC[C@@H](CO)NCCN[C@@H](CC)CO,IC50,,
CHEMBL286398,CC(O)CO,IC50,,
CHEMBL717,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,IC50,,
CHEMBL1381098,S=C=Nc1cccc2ccccc12,IC50,,
CHEMBL2019136,Nc1oc2ccccc2c(=O)c1-c1ccccc1,IC50,9430,nM
CHEMBL597,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,IC50,,
CHEMBL561,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,IC50,,
CHEMBL70927,Cc1c(O)c(=O)ccn1C,IC50,,
CHEMBL802,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],IC50,,
CHEMBL772,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,IC50,,
CHEMBL119443,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,IC50,,
CHEMBL242273,C=CCc1ccc2c(c1)OCO2,IC50,,
CHEMBL442,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,IC50,,
CHEMBL768,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,IC50,,
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,,
CHEMBL154111,O=C(Oc1ccccc1C(=O)O)c1ccccc1O,IC50,,
CHEMBL588119,CCCCCCCCN[C@H](C)[C@@H](O)c1ccc(SC(C)C)cc1,IC50,,
CHEMBL1762,Cc1cccc(C)c1NC(=O)C(C)N,IC50,,
CHEMBL954,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,IC50,,
CHEMBL466517,,,,
CHEMBL1084919,NS(=O)(=O)NCc1csc2cccc(Br)c12,IC50,3700,nM
CHEMBL1201220,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,IC50,,
CHEMBL991,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,IC50,,
CHEMBL817,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,IC50,,
CHEMBL865,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,IC50,4574,nM
CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,IC50,30103,nM
CHEMBL1413,Cc1cc(C2CCCCC2)n(O)c(=O)c1,IC50,,
CHEMBL5315124,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,IC50,,
CHEMBL1489,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,IC50,,
CHEMBL288606,CCCC/C(=N\O)c1csc(S(N)(=O)=O)c1,IC50,15,nM
CHEMBL4540118,O=S(=O)(Oc1ccc(-c2ccc3sccc3c2)cc1)c1ccccc1,IC50,1490,nM
CHEMBL3310984,CCCC(C)NS(=O)(=O)c1ccc(C)cc1,IC50,8071,nM
CHEMBL182659,Cc1ccc(S(=O)(=O)Nc2ccccc2)cc1,IC50,50000,nM
CHEMBL265674,Nc1nnc(S(N)(=O)=O)s1,IC50,3600,nM
CHEMBL1560,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,IC50,,
CHEMBL1483,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,IC50,,
CHEMBL93645,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,IC50,,
CHEMBL1105,COc1ccc2cc(CC(=O)O)ccc2c1,IC50,,
CHEMBL310848,CCOP(=O)(OCC)Oc1ccc2nc(S(N)(=O)=O)sc2c1,IC50,1.8,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,,
CHEMBL1572,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,IC50,,
CHEMBL9514,COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,IC50,,
CHEMBL1458880,,IC50,,
CHEMBL1619,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,IC50,,
CHEMBL1201203,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,IC50,,
CHEMBL3334743,COc1ccccc1C(=O)CSc1nnc(-c2ccc(OCc3ccccc3)cc2)o1,IC50,,
CHEMBL3334755,O=C(CSc1nnc(SCC(=O)c2ccccc2)s1)c1ccccc1,IC50,,
CHEMBL1110,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,IC50,,
CHEMBL42710,C=CCc1ccc(O)c(OC)c1,IC50,,
CHEMBL629,CN(C)CCC=C1c2ccccc2CCc2ccccc21,IC50,,
CHEMBL2221249,CC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,IC50,,
CHEMBL1201012,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,IC50,,
CHEMBL4557523,CNS(=O)(=O)Oc1ccc(-c2ccc3occc3c2)cc1,IC50,1040,nM
CHEMBL880,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,IC50,,
CHEMBL139,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,IC50,,
CHEMBL1200406,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,IC50,,
CHEMBL13341,CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,IC50,,
CHEMBL222863,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,IC50,,
CHEMBL4115746,,IC50,170,nM
CHEMBL469,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,IC50,,
CHEMBL711,O=C1c2ccccc2C(=O)C1c1ccccc1,IC50,,
CHEMBL54440,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,IC50,,
CHEMBL1726,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],IC50,,
CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,IC50,,
CHEMBL429,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,IC50,,
